RowId,YearStart,LocationAbbr,LocationDesc,DataSource,PriorityArea1,PriorityArea2,PriorityArea3,PriorityArea4,Class,Topic,Question,Data_Value_Type,Data_Value_Unit,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,Break_Out_Category,Break_Out,ClassId,TopicId,QuestionId,Data_Value_TypeID,BreakOutCategoryId,BreakOutId,LocationId,GeoLocation
HCUP~2016~59~HC100~OVR01~AgeStdz,2016,US,United States,HCUP,Million Hearts,,None,,Cardiovascular Diseases,Major Cardiovascular Disease,Million Hearts Cardiovascular event rates among US adults (18+); HCUP/NVSS,Age-Standardized,"Rate per 100,000",1085.9,1085.9,,,1065.5,1106.4,Overall,Overall,C1,T1,HC100,AgeStdz,BOC01,OVR01,59,
HCUP~2018~59~HC500~AGE05~Crude,2018,US,United States,HCUP,None,,None,,Cardiovascular Diseases,,,Crude,,45.5,45.5,,,43.4,47.5,Age,45-64,C1,,HC500,Crude,BOC03,AGE05,59,
HCUP~2018~59~HC500~AGE06~Crude,2018,US,United States,HCUP,None,,None,,Cardiovascular Diseases,,,Crude,,170.4,170.4,,,164.5,176.3,Age,65+,C1,,HC500,Crude,BOC03,AGE06,59,
HCUP~2018~59~HC500~AGE07~Crude,2018,US,United States,HCUP,None,,None,,Cardiovascular Diseases,,,Crude,,75.8,75.8,,,73.3,78.4,Age,35+,C1,,HC500,Crude,BOC03,AGE07,59,
HCUP~2018~59~HC500~AGE08~Crude,2018,US,United States,HCUP,None,,None,,Cardiovascular Diseases,,,Crude,,276.3,276.3,,,266.3,286.2,Age,75+,C1,,HC500,Crude,BOC03,AGE08,59,
HCUP~2018~59~HC500~GEN01~AgeStdz,2018,US,United States,HCUP,None,,None,,Cardiovascular Diseases,,,Age-Standardized,,54.7,54.7,,,52.1,57.3,Gender,Male,C1,,HC500,AgeStdz,BOC02,GEN01,59,
HCUP~2018~59~HC500~GEN02~AgeStdz,2018,US,United States,HCUP,None,,None,,Cardiovascular Diseases,,,Age-Standardized,,40.3,40.3,,,38.5,42.1,Gender,Female,C1,,HC500,AgeStdz,BOC02,GEN02,59,
HCUP~2019~59~HC500~OVR01~AgeStdz,2019,US,United States,HCUP,None,,None,,Cardiovascular Diseases,,,Age-Standardized,,38.0,38.0,,,36.4,39.6,Overall,Overall,C1,,HC500,AgeStdz,BOC01,OVR01,59,
HCUP~2019~59~HC500~OVR01~Crude,2019,US,United States,HCUP,None,,None,,Cardiovascular Diseases,,,Crude,,44.2,44.2,,,42.7,45.8,Overall,Overall,C1,,HC500,Crude,BOC01,OVR01,59,
HCUP~2019~59~HC500~AGE01~Crude,2019,US,United States,HCUP,None,,None,,Cardiovascular Diseases,,,Crude,,2.7,2.7,,,2.3,3.2,Age,18-24,C1,,HC500,Crude,BOC03,AGE01,59,
HCUP~2019~59~HC500~AGE04~Crude,2019,US,United States,HCUP,None,,None,,Cardiovascular Diseases,,,Crude,,12.2,12.2,,,11.4,13.0,Age,25-44,C1,,HC500,Crude,BOC03,AGE04,59,
HCUP~2019~59~HC500~AGE05~Crude,2019,US,United States,HCUP,None,,None,,Cardiovascular Diseases,,,Crude,,38.5,38.5,,,36.7,40.3,Age,45-64,C1,,HC500,Crude,BOC03,AGE05,59,
HCUP~2019~59~HC500~AGE06~Crude,2019,US,United States,HCUP,None,,None,,Cardiovascular Diseases,,,Crude,,128.2,128.2,,,123.6,132.8,Age,65+,C1,,HC500,Crude,BOC03,AGE06,59,
HCUP~2019~59~HC500~AGE07~Crude,2019,US,United States,HCUP,None,,None,,Cardiovascular Diseases,,,Crude,,60.6,60.6,,,58.5,62.7,Age,35+,C1,,HC500,Crude,BOC03,AGE07,59,
HCUP~2019~59~HC500~AGE08~Crude,2019,US,United States,HCUP,None,,None,,Cardiovascular Diseases,,,Crude,,204.7,204.7,,,197.1,212.2,Age,75+,C1,,HC500,Crude,BOC03,AGE08,59,
HCUP~2019~59~HC500~GEN01~AgeStdz,2019,US,United States,HCUP,None,,None,,Cardiovascular Diseases,,,Age-Standardized,,44.3,44.3,,,42.1,46.5,Gender,Male,C1,,HC500,AgeStdz,BOC02,GEN01,59,
HCUP~2019~59~HC500~GEN02~AgeStdz,2019,US,United States,HCUP,None,,None,,Cardiovascular Diseases,,,Age-Standardized,,32.3,32.3,,,30.7,33.8,Gender,Female,C1,,HC500,AgeStdz,BOC02,GEN02,59,
HCUP~2016~59~HC501~OVR01~AgeStdz,2016,US,United States,HCUP,None,,Healthy People,,Cardiovascular Diseases,Heart Failure,Heart failure hospitalization rate among US adults (18+); HCUP-NIS,Age-Standardized,"Rate per 100,000",372.5,372.5,,,363.7,381.3,Overall,Overall,C1,T5,HC501,AgeStdz,BOC01,OVR01,59,
HCUP~2016~59~HC501~OVR01~Crude,2016,US,United States,HCUP,None,,Healthy People,,Cardiovascular Diseases,Heart Failure,Heart failure hospitalization rate among US adults (18+); HCUP-NIS,Crude,"Rate per 100,000",433.4,433.4,,,424.5,442.2,Overall,Overall,C1,T5,HC501,Crude,BOC01,OVR01,59,
HCUP~2016~59~HC501~AGE01~Crude,2016,US,United States,HCUP,None,,Healthy People,,Cardiovascular Diseases,Heart Failure,Heart failure hospitalization rate among US adults (18+); HCUP-NIS,Crude,"Rate per 100,000",6.6,6.6,,,5.8,7.4,Age,18-24,C1,T5,HC501,Crude,BOC03,AGE01,59,
HCUP~2016~59~HC501~AGE04~Crude,2016,US,United States,HCUP,None,,Healthy People,,Cardiovascular Diseases,Heart Failure,Heart failure hospitalization rate among US adults (18+); HCUP-NIS,Crude,"Rate per 100,000",55.5,55.5,,,53.1,57.8,Age,25-44,C1,T5,HC501,Crude,BOC03,AGE04,59,
HCUP~2016~59~HC501~AGE05~Crude,2016,US,United States,HCUP,None,,Healthy People,,Cardiovascular Diseases,Heart Failure,Heart failure hospitalization rate among US adults (18+); HCUP-NIS,Crude,"Rate per 100,000",322.6,322.6,,,313.5,331.8,Age,45-64,C1,T5,HC501,Crude,BOC03,AGE05,59,
HCUP~2016~59~HC501~AGE06~Crude,2016,US,United States,HCUP,None,,Healthy People,,Cardiovascular Diseases,Heart Failure,Heart failure hospitalization rate among US adults (18+); HCUP-NIS,Crude,"Rate per 100,000",1543.6,1543.6,,,1511.5,1575.7,Age,65+,C1,T5,HC501,Crude,BOC03,AGE06,59,
HCUP~2016~59~HC501~AGE07~Crude,2016,US,United States,HCUP,None,,Healthy People,,Cardiovascular Diseases,Heart Failure,Heart failure hospitalization rate among US adults (18+); HCUP-NIS,Crude,"Rate per 100,000",613.1,613.1,,,600.6,625.6,Age,35+,C1,T5,HC501,Crude,BOC03,AGE07,59,
HCUP~2016~59~HC501~AGE08~Crude,2016,US,United States,HCUP,None,,Healthy People,,Cardiovascular Diseases,Heart Failure,Heart failure hospitalization rate among US adults (18+); HCUP-NIS,Crude,"Rate per 100,000",2511.2,2511.2,,,2456.3,2566.1,Age,75+,C1,T5,HC501,Crude,BOC03,AGE08,59,
HCUP~2016~59~HC501~GEN01~AgeStdz,2016,US,United States,HCUP,None,,Healthy People,,Cardiovascular Diseases,Heart Failure,Heart failure hospitalization rate among US adults (18+); HCUP-NIS,Age-Standardized,"Rate per 100,000",420.0,420.0,,,409.4,430.6,Gender,Male,C1,T5,HC501,AgeStdz,BOC02,GEN01,59,
HCUP~2016~59~HC501~GEN02~AgeStdz,2016,US,United States,HCUP,None,,Healthy People,,Cardiovascular Diseases,Heart Failure,Heart failure hospitalization rate among US adults (18+); HCUP-NIS,Age-Standardized,"Rate per 100,000",329.4,329.4,,,321.3,337.6,Gender,Female,C1,T5,HC501,AgeStdz,BOC02,GEN02,59,
HCUP~2017~59~HC501~OVR01~AgeStdz,2017,US,United States,HCUP,None,,Healthy People,,Cardiovascular Diseases,Heart Failure,Heart failure hospitalization rate among US adults (18+); HCUP-NIS,Age-Standardized,"Rate per 100,000",401.6,401.6,,,391.8,411.3,Overall,Overall,C1,T5,HC501,AgeStdz,BOC01,OVR01,59,
HCUP~2017~59~HC501~OVR01~Crude,2017,US,United States,HCUP,None,,Healthy People,,Cardiovascular Diseases,Heart Failure,Heart failure hospitalization rate among US adults (18+); HCUP-NIS,Crude,"Rate per 100,000",472.8,472.8,,,462.8,482.9,Overall,Overall,C1,T5,HC501,Crude,BOC01,OVR01,59,
HCUP~2017~59~HC501~AGE01~Crude,2017,US,United States,HCUP,None,,Healthy People,,Cardiovascular Diseases,Heart Failure,Heart failure hospitalization rate among US adults (18+); HCUP-NIS,Crude,"Rate per 100,000",6.9,6.9,,,6.1,7.7,Age,18-24,C1,T5,HC501,Crude,BOC03,AGE01,59,
HCUP~2017~59~HC501~AGE04~Crude,2017,US,United States,HCUP,None,,Healthy People,,Cardiovascular Diseases,Heart Failure,Heart failure hospitalization rate among US adults (18+); HCUP-NIS,Crude,"Rate per 100,000",60.0,60.0,,,57.5,62.5,Age,25-44,C1,T5,HC501,Crude,BOC03,AGE04,59,
HCUP~2017~59~HC501~AGE05~Crude,2017,US,United States,HCUP,None,,Healthy People,,Cardiovascular Diseases,Heart Failure,Heart failure hospitalization rate among US adults (18+); HCUP-NIS,Crude,"Rate per 100,000",355.8,355.8,,,345.5,366.2,Age,45-64,C1,T5,HC501,Crude,BOC03,AGE05,59,
HCUP~2017~59~HC501~AGE06~Crude,2017,US,United States,HCUP,None,,Healthy People,,Cardiovascular Diseases,Heart Failure,Heart failure hospitalization rate among US adults (18+); HCUP-NIS,Crude,"Rate per 100,000",1647.2,1647.2,,,1611.7,1682.8,Age,65+,C1,T5,HC501,Crude,BOC03,AGE06,59,
HCUP~2017~59~HC501~AGE07~Crude,2017,US,United States,HCUP,None,,Healthy People,,Cardiovascular Diseases,Heart Failure,Heart failure hospitalization rate among US adults (18+); HCUP-NIS,Crude,"Rate per 100,000",667.8,667.8,,,653.7,682.0,Age,35+,C1,T5,HC501,Crude,BOC03,AGE07,59,
HCUP~2017~59~HC501~AGE08~Crude,2017,US,United States,HCUP,None,,Healthy People,,Cardiovascular Diseases,Heart Failure,Heart failure hospitalization rate among US adults (18+); HCUP-NIS,Crude,"Rate per 100,000",2678.5,2678.5,,,2617.6,2739.3,Age,75+,C1,T5,HC501,Crude,BOC03,AGE08,59,
HCUP~2017~59~HC501~GEN01~AgeStdz,2017,US,United States,HCUP,None,,Healthy People,,Cardiovascular Diseases,Heart Failure,Heart failure hospitalization rate among US adults (18+); HCUP-NIS,Age-Standardized,"Rate per 100,000",454.4,454.4,,,442.6,466.2,Gender,Male,C1,T5,HC501,AgeStdz,BOC02,GEN01,59,
HCUP~2017~59~HC501~GEN02~AgeStdz,2017,US,United States,HCUP,None,,Healthy People,,Cardiovascular Diseases,Heart Failure,Heart failure hospitalization rate among US adults (18+); HCUP-NIS,Age-Standardized,"Rate per 100,000",353.7,353.7,,,344.8,362.6,Gender,Female,C1,T5,HC501,AgeStdz,BOC02,GEN02,59,
HCUP~2018~59~HC501~OVR01~AgeStdz,2018,US,United States,HCUP,None,,Healthy People,,Cardiovascular Diseases,Heart Failure,Heart failure hospitalization rate among US adults (18+); HCUP-NIS,Age-Standardized,"Rate per 100,000",413.4,413.4,,,403.4,423.4,Overall,Overall,C1,T5,HC501,AgeStdz,BOC01,OVR01,59,
HCUP~2018~59~HC501~OVR01~Crude,2018,US,United States,HCUP,None,,Healthy People,,Cardiovascular Diseases,Heart Failure,Heart failure hospitalization rate among US adults (18+); HCUP-NIS,Crude,"Rate per 100,000",492.1,492.1,,,481.7,502.4,Overall,Overall,C1,T5,HC501,Crude,BOC01,OVR01,59,
HCUP~2018~59~HC501~AGE01~Crude,2018,US,United States,HCUP,None,,Healthy People,,Cardiovascular Diseases,Heart Failure,Heart failure hospitalization rate among US adults (18+); HCUP-NIS,Crude,"Rate per 100,000",6.7,6.7,,,5.9,7.5,Age,18-24,C1,T5,HC501,Crude,BOC03,AGE01,59,
HCUP~2018~59~HC501~AGE04~Crude,2018,US,United States,HCUP,None,,Healthy People,,Cardiovascular Diseases,Heart Failure,Heart failure hospitalization rate among US adults (18+); HCUP-NIS,Crude,"Rate per 100,000",64.2,64.2,,,61.6,66.7,Age,25-44,C1,T5,HC501,Crude,BOC03,AGE04,59,
HCUP~2018~59~HC501~AGE05~Crude,2018,US,United States,HCUP,None,,Healthy People,,Cardiovascular Diseases,Heart Failure,Heart failure hospitalization rate among US adults (18+); HCUP-NIS,Crude,"Rate per 100,000",378.6,378.6,,,367.8,389.3,Age,45-64,C1,T5,HC501,Crude,BOC03,AGE05,59,
HCUP~2018~59~HC501~AGE06~Crude,2018,US,United States,HCUP,None,,Healthy People,,Cardiovascular Diseases,Heart Failure,Heart failure hospitalization rate among US adults (18+); HCUP-NIS,Crude,"Rate per 100,000",1665.5,1665.5,,,1629.7,1701.4,Age,65+,C1,T5,HC501,Crude,BOC03,AGE06,59,
HCUP~2018~59~HC501~AGE07~Crude,2018,US,United States,HCUP,None,,Healthy People,,Cardiovascular Diseases,Heart Failure,Heart failure hospitalization rate among US adults (18+); HCUP-NIS,Crude,"Rate per 100,000",693.8,693.8,,,679.2,708.4,Age,35+,C1,T5,HC501,Crude,BOC03,AGE07,59,
HCUP~2018~59~HC501~AGE08~Crude,2018,US,United States,HCUP,None,,Healthy People,,Cardiovascular Diseases,Heart Failure,Heart failure hospitalization rate among US adults (18+); HCUP-NIS,Crude,"Rate per 100,000",2679.8,2679.8,,,2619.1,2740.4,Age,75+,C1,T5,HC501,Crude,BOC03,AGE08,59,
HCUP~2018~59~HC501~GEN01~AgeStdz,2018,US,United States,HCUP,None,,Healthy People,,Cardiovascular Diseases,Heart Failure,Heart failure hospitalization rate among US adults (18+); HCUP-NIS,Age-Standardized,"Rate per 100,000",472.1,472.1,,,460.0,484.3,Gender,Male,C1,T5,HC501,AgeStdz,BOC02,GEN01,59,
HCUP~2018~59~HC501~GEN02~AgeStdz,2018,US,United States,HCUP,None,,Healthy People,,Cardiovascular Diseases,Heart Failure,Heart failure hospitalization rate among US adults (18+); HCUP-NIS,Age-Standardized,"Rate per 100,000",360.1,360.1,,,351.1,369.2,Gender,Female,C1,T5,HC501,AgeStdz,BOC02,GEN02,59,
HCUP~2019~59~HC501~OVR01~AgeStdz,2019,US,United States,HCUP,None,,Healthy People,,Cardiovascular Diseases,Heart Failure,Heart failure hospitalization rate among US adults (18+); HCUP-NIS,Age-Standardized,"Rate per 100,000",421.8,421.8,,,411.3,432.3,Overall,Overall,C1,T5,HC501,AgeStdz,BOC01,OVR01,59,
HCUP~2019~59~HC501~OVR01~Crude,2019,US,United States,HCUP,None,,Healthy People,,Cardiovascular Diseases,Heart Failure,Heart failure hospitalization rate among US adults (18+); HCUP-NIS,Crude,"Rate per 100,000",507.6,507.6,,,496.5,518.7,Overall,Overall,C1,T5,HC501,Crude,BOC01,OVR01,59,
HCUP~2019~59~HC501~AGE01~Crude,2019,US,United States,HCUP,None,,Healthy People,,Cardiovascular Diseases,Heart Failure,Heart failure hospitalization rate among US adults (18+); HCUP-NIS,Crude,"Rate per 100,000",6.6,6.6,,,5.7,7.4,Age,18-24,C1,T5,HC501,Crude,BOC03,AGE01,59,
HCUP~2019~59~HC501~AGE04~Crude,2019,US,United States,HCUP,None,,Healthy People,,Cardiovascular Diseases,Heart Failure,Heart failure hospitalization rate among US adults (18+); HCUP-NIS,Crude,"Rate per 100,000",67.1,67.1,,,64.4,69.7,Age,25-44,C1,T5,HC501,Crude,BOC03,AGE04,59,
HCUP~2019~59~HC501~AGE05~Crude,2019,US,United States,HCUP,None,,Healthy People,,Cardiovascular Diseases,Heart Failure,Heart failure hospitalization rate among US adults (18+); HCUP-NIS,Crude,"Rate per 100,000",398.4,398.4,,,386.9,409.9,Age,45-64,C1,T5,HC501,Crude,BOC03,AGE05,59,
HCUP~2019~59~HC501~AGE06~Crude,2019,US,United States,HCUP,None,,Healthy People,,Cardiovascular Diseases,Heart Failure,Heart failure hospitalization rate among US adults (18+); HCUP-NIS,Crude,"Rate per 100,000",1669.8,1669.8,,,1632.7,1706.8,Age,65+,C1,T5,HC501,Crude,BOC03,AGE06,59,
HCUP~2019~59~HC501~AGE07~Crude,2019,US,United States,HCUP,None,,Healthy People,,Cardiovascular Diseases,Heart Failure,Heart failure hospitalization rate among US adults (18+); HCUP-NIS,Crude,"Rate per 100,000",714.1,714.1,,,698.5,729.6,Age,35+,C1,T5,HC501,Crude,BOC03,AGE07,59,
HCUP~2019~59~HC501~AGE08~Crude,2019,US,United States,HCUP,None,,Healthy People,,Cardiovascular Diseases,Heart Failure,Heart failure hospitalization rate among US adults (18+); HCUP-NIS,Crude,"Rate per 100,000",2684.1,2684.1,,,2621.4,2746.7,Age,75+,C1,T5,HC501,Crude,BOC03,AGE08,59,
HCUP~2019~59~HC501~GEN01~AgeStdz,2019,US,United States,HCUP,None,,Healthy People,,Cardiovascular Diseases,Heart Failure,Heart failure hospitalization rate among US adults (18+); HCUP-NIS,Age-Standardized,"Rate per 100,000",482.6,482.6,,,469.9,495.3,Gender,Male,C1,T5,HC501,AgeStdz,BOC02,GEN01,59,
HCUP~2019~59~HC501~GEN02~AgeStdz,2019,US,United States,HCUP,None,,Healthy People,,Cardiovascular Diseases,Heart Failure,Heart failure hospitalization rate among US adults (18+); HCUP-NIS,Age-Standardized,"Rate per 100,000",366.5,366.5,,,357.0,375.9,Gender,Female,C1,T5,HC501,AgeStdz,BOC02,GEN02,59,
HCUP~2016~59~HC503~OVR01~AgeStdz,2016,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Heart Failure,"Prevalence of in-hospital mortality among heart failure hospitalizations, US adults (18+); HCUP-NIS",Age-Standardized,Percent (%),1.7,1.7,,,1.6,1.9,Overall,Overall,C1,T5,HC503,AgeStdz,BOC01,OVR01,59,
HCUP~2016~59~HC503~OVR01~Crude,2016,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Heart Failure,"Prevalence of in-hospital mortality among heart failure hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.8,2.8,,,2.7,2.9,Overall,Overall,C1,T5,HC503,Crude,BOC01,OVR01,59,
HCUP~2016~59~HC503~AGE01~Crude,2016,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Heart Failure,"Prevalence of in-hospital mortality among heart failure hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),3.9,3.9,,,2.0,5.9,Age,18-24,C1,T5,HC503,Crude,BOC03,AGE01,59,
HCUP~2016~59~HC503~AGE04~Crude,2016,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Heart Failure,"Prevalence of in-hospital mortality among heart failure hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),1.0,1.0,,,0.8,1.3,Age,25-44,C1,T5,HC503,Crude,BOC03,AGE04,59,
HCUP~2016~59~HC503~AGE05~Crude,2016,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Heart Failure,"Prevalence of in-hospital mortality among heart failure hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),1.6,1.6,,,1.4,1.7,Age,45-64,C1,T5,HC503,Crude,BOC03,AGE05,59,
HCUP~2016~59~HC503~AGE06~Crude,2016,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Heart Failure,"Prevalence of in-hospital mortality among heart failure hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),3.3,3.3,,,3.2,3.4,Age,65+,C1,T5,HC503,Crude,BOC03,AGE06,59,
HCUP~2016~59~HC503~AGE07~Crude,2016,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Heart Failure,"Prevalence of in-hospital mortality among heart failure hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.8,2.8,,,2.7,2.9,Age,35+,C1,T5,HC503,Crude,BOC03,AGE07,59,
HCUP~2016~59~HC503~AGE08~Crude,2016,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Heart Failure,"Prevalence of in-hospital mortality among heart failure hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),3.8,3.8,,,3.6,3.9,Age,75+,C1,T5,HC503,Crude,BOC03,AGE08,59,
HCUP~2016~59~HC503~GEN01~AgeStdz,2016,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Heart Failure,"Prevalence of in-hospital mortality among heart failure hospitalizations, US adults (18+); HCUP-NIS",Age-Standardized,Percent (%),1.8,1.8,,,1.6,2.0,Gender,Male,C1,T5,HC503,AgeStdz,BOC02,GEN01,59,
HCUP~2016~59~HC503~GEN02~AgeStdz,2016,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Heart Failure,"Prevalence of in-hospital mortality among heart failure hospitalizations, US adults (18+); HCUP-NIS",Age-Standardized,Percent (%),1.7,1.7,,,1.5,1.9,Gender,Female,C1,T5,HC503,AgeStdz,BOC02,GEN02,59,
HCUP~2017~59~HC503~OVR01~AgeStdz,2017,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Heart Failure,"Prevalence of in-hospital mortality among heart failure hospitalizations, US adults (18+); HCUP-NIS",Age-Standardized,Percent (%),1.7,1.7,,,1.6,1.8,Overall,Overall,C1,T5,HC503,AgeStdz,BOC01,OVR01,59,
HCUP~2017~59~HC503~OVR01~Crude,2017,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Heart Failure,"Prevalence of in-hospital mortality among heart failure hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.8,2.8,,,2.7,2.8,Overall,Overall,C1,T5,HC503,Crude,BOC01,OVR01,59,
HCUP~2017~59~HC503~AGE01~Crude,2017,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Heart Failure,"Prevalence of in-hospital mortality among heart failure hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),,-2.0,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],,,Age,18-24,C1,T5,HC503,Crude,BOC03,AGE01,59,
HCUP~2017~59~HC503~AGE04~Crude,2017,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Heart Failure,"Prevalence of in-hospital mortality among heart failure hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),1.1,1.1,,,0.9,1.3,Age,25-44,C1,T5,HC503,Crude,BOC03,AGE04,59,
HCUP~2017~59~HC503~AGE05~Crude,2017,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Heart Failure,"Prevalence of in-hospital mortality among heart failure hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),1.4,1.4,,,1.3,1.5,Age,45-64,C1,T5,HC503,Crude,BOC03,AGE05,59,
HCUP~2017~59~HC503~AGE06~Crude,2017,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Heart Failure,"Prevalence of in-hospital mortality among heart failure hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),3.3,3.3,,,3.2,3.4,Age,65+,C1,T5,HC503,Crude,BOC03,AGE06,59,
HCUP~2017~59~HC503~AGE07~Crude,2017,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Heart Failure,"Prevalence of in-hospital mortality among heart failure hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.8,2.8,,,2.7,2.9,Age,35+,C1,T5,HC503,Crude,BOC03,AGE07,59,
HCUP~2017~59~HC503~AGE08~Crude,2017,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Heart Failure,"Prevalence of in-hospital mortality among heart failure hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),3.8,3.8,,,3.7,4.0,Age,75+,C1,T5,HC503,Crude,BOC03,AGE08,59,
HCUP~2017~59~HC503~GEN01~AgeStdz,2017,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Heart Failure,"Prevalence of in-hospital mortality among heart failure hospitalizations, US adults (18+); HCUP-NIS",Age-Standardized,Percent (%),1.8,1.8,,,1.6,2.0,Gender,Male,C1,T5,HC503,AgeStdz,BOC02,GEN01,59,
HCUP~2017~59~HC503~GEN02~AgeStdz,2017,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Heart Failure,"Prevalence of in-hospital mortality among heart failure hospitalizations, US adults (18+); HCUP-NIS",Age-Standardized,Percent (%),1.5,1.5,,,1.3,1.7,Gender,Female,C1,T5,HC503,AgeStdz,BOC02,GEN02,59,
HCUP~2018~59~HC503~OVR01~AgeStdz,2018,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Heart Failure,"Prevalence of in-hospital mortality among heart failure hospitalizations, US adults (18+); HCUP-NIS",Age-Standardized,Percent (%),1.7,1.7,,,1.5,1.8,Overall,Overall,C1,T5,HC503,AgeStdz,BOC01,OVR01,59,
HCUP~2018~59~HC503~OVR01~Crude,2018,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Heart Failure,"Prevalence of in-hospital mortality among heart failure hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.6,2.6,,,2.5,2.7,Overall,Overall,C1,T5,HC503,Crude,BOC01,OVR01,59,
HCUP~2018~59~HC503~AGE01~Crude,2018,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Heart Failure,"Prevalence of in-hospital mortality among heart failure hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),3.4,3.4,,,1.6,5.3,Age,18-24,C1,T5,HC503,Crude,BOC03,AGE01,59,
HCUP~2018~59~HC503~AGE04~Crude,2018,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Heart Failure,"Prevalence of in-hospital mortality among heart failure hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),1.1,1.1,,,0.9,1.4,Age,25-44,C1,T5,HC503,Crude,BOC03,AGE04,59,
HCUP~2018~59~HC503~AGE05~Crude,2018,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Heart Failure,"Prevalence of in-hospital mortality among heart failure hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),1.4,1.4,,,1.3,1.5,Age,45-64,C1,T5,HC503,Crude,BOC03,AGE05,59,
HCUP~2018~59~HC503~AGE06~Crude,2018,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Heart Failure,"Prevalence of in-hospital mortality among heart failure hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),3.1,3.1,,,3.0,3.2,Age,65+,C1,T5,HC503,Crude,BOC03,AGE06,59,
HCUP~2018~59~HC503~AGE07~Crude,2018,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Heart Failure,"Prevalence of in-hospital mortality among heart failure hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.6,2.6,,,2.5,2.7,Age,35+,C1,T5,HC503,Crude,BOC03,AGE07,59,
HCUP~2018~59~HC503~AGE08~Crude,2018,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Heart Failure,"Prevalence of in-hospital mortality among heart failure hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),3.6,3.6,,,3.4,3.7,Age,75+,C1,T5,HC503,Crude,BOC03,AGE08,59,
HCUP~2018~59~HC503~GEN01~AgeStdz,2018,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Heart Failure,"Prevalence of in-hospital mortality among heart failure hospitalizations, US adults (18+); HCUP-NIS",Age-Standardized,Percent (%),1.6,1.6,,,1.5,1.8,Gender,Male,C1,T5,HC503,AgeStdz,BOC02,GEN01,59,
HCUP~2018~59~HC503~GEN02~AgeStdz,2018,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Heart Failure,"Prevalence of in-hospital mortality among heart failure hospitalizations, US adults (18+); HCUP-NIS",Age-Standardized,Percent (%),1.7,1.7,,,1.5,1.9,Gender,Female,C1,T5,HC503,AgeStdz,BOC02,GEN02,59,
